order_id,customer_id,order_date,product_category,product_name,quantity,price,discount,payment_method,order_status,sales_person,warehouse,region
ORD-11514,CUST-1218,2026-06-05,Orthopedic & Mobility,Motorized Wheelchair,2,7374.75,13.7,Credit Card,Returned,Vikram Patel,WH-Kolkata (East),East
ORD-11515,CUST-1092,2025-12-10,Diagnostic & Monitoring,Digital Spirometer,5,44263.9,8.9,COD,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-11516,CUST-1637,2026-06-05,Respiratory Care,High-Flow Nasal Cannula System,4,30415.55,5.1,Debit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-11517,CUST-1041,2026-05-20,Sterilization & Lab,Digital Centrifuge Machine,4,23626.9,4.2,UPI,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-11518,CUST-1525,2026-06-21,Respiratory Care,Suction Machine,3,35650.53,5.5,COD,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-11519,CUST-1040,2026-07-05,Diagnostic & Monitoring,Single-Channel ECG Machine,1,16895.23,7.8,Debit Card,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-11520,CUST-1673,2024-12-22,Orthopedic & Mobility,Motorized Wheelchair,5,3866.28,15.0,UPI,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-11521,CUST-1752,2026-04-29,Respiratory Care,BiPAP Machine,4,41068.97,4.0,UPI,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-11522,CUST-1650,2026-04-10,Orthopedic & Mobility,Walking Frame with Castors,4,16506.88,12.0,Net Banking,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11523,CUST-1180,2025-10-03,Diabetes Care,Blood Glucose Meter Kit,3,8067.99,9.1,Debit Card,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-11524,CUST-1531,2026-04-14,Diabetes Care,Insulin Pen Injector,1,1783.71,4.1,Credit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11525,CUST-1408,2025-10-29,Diagnostic & Monitoring,Single-Channel ECG Machine,4,21579.08,3.2,Credit Card,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-11526,CUST-1313,2025-12-19,Surgical & Critical Care,Defibrillator & AED,2,36095.21,11.7,UPI,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-11527,CUST-1315,2025-12-24,Surgical & Critical Care,Surgical Electrocautery Unit,1,39554.64,12.2,UPI,Shipped,Vikram Patel,WH-Gurugram (North),North
ORD-11528,CUST-1694,2026-04-25,Orthopedic & Mobility,Cervical Traction Unit,3,1792.47,1.0,COD,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-11529,CUST-1373,2026-06-24,Diagnostic & Monitoring,Single-Channel ECG Machine,3,42839.24,2.7,Debit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-11530,CUST-1867,2025-12-28,Diagnostic & Monitoring,Capnograph Monitor,3,20197.48,5.7,UPI,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-11531,CUST-1025,2026-01-22,Respiratory Care,Compressor Nebulizer,5,28252.24,2.7,Debit Card,Shipped,Vikram Patel,WH-Kolkata (East),East
ORD-11532,CUST-1471,2026-07-05,Surgical & Critical Care,Defibrillator & AED,3,18068.43,8.5,UPI,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-11533,CUST-1853,2026-04-05,Diabetes Care,Lancet Device,2,21798.77,3.0,COD,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11534,CUST-1859,2026-02-13,Orthopedic & Mobility,Folding Lightweight Wheelchair,1,35441.89,12.3,Debit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-11535,CUST-1029,2026-02-07,Sterilization & Lab,Digital Centrifuge Machine,1,8776.98,11.8,Net Banking,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-11536,CUST-1800,2026-03-15,Respiratory Care,Suction Machine,5,17342.36,3.9,UPI,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-11537,CUST-1606,2025-08-03,Diabetes Care,Blood Glucose Meter Kit,3,21947.04,7.2,Credit Card,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-11538,CUST-1921,2026-05-02,Home Healthcare,Digital Vein Finder,3,32093.94,2.0,Credit Card,Processing,Sanjay Verma,WH-Kolkata (East),East
ORD-11539,CUST-1240,2026-06-30,Surgical & Critical Care,Surgical Electrocautery Unit,2,35457.99,7.8,Net Banking,Cancelled,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11540,CUST-1084,2026-07-05,Respiratory Care,Incentive Spirometer,3,15566.5,12.1,Credit Card,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-11541,CUST-1661,2025-02-19,Surgical & Critical Care,Defibrillator & AED,5,27941.07,1.1,Credit Card,Returned,Ramesh Rao,WH-Kolkata (East),East
ORD-11542,CUST-1397,2026-04-21,Home Healthcare,Peak Flow Meter,2,27320.9,2.2,UPI,Shipped,Priya Sharma,WH-Kolkata (East),East
ORD-11543,CUST-1543,2026-04-02,Diabetes Care,Insulin Pump,5,23663.57,0.8,UPI,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-11544,CUST-1110,2026-07-22,Diabetes Care,Blood Glucose Meter Kit,5,24726.12,14.4,Credit Card,Shipped,Priya Sharma,WH-Bengaluru (South),South
ORD-11545,CUST-1597,2026-07-07,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),1,28032.15,5.0,UPI,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-11546,CUST-1809,2026-04-09,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),2,42894.29,11.9,Debit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-11547,CUST-1142,2025-04-18,Respiratory Care,BiPAP Machine,3,29864.07,12.4,UPI,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11548,CUST-1457,2026-07-13,Orthopedic & Mobility,Motorized Wheelchair,4,2584.37,7.2,Net Banking,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-11549,CUST-1394,2026-05-26,Diagnostic & Monitoring,Vascular Doppler,1,12344.17,6.1,Debit Card,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-11550,CUST-1823,2025-07-23,Infusion & Vascular,Volumetric Infusion Pump,2,4023.34,5.6,COD,Returned,Sanjay Verma,WH-Bengaluru (South),South
ORD-11551,CUST-1395,2026-07-18,Orthopedic & Mobility,Air Mattress for Bedsores,4,22565.98,10.0,COD,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-11552,CUST-1299,2024-11-22,Respiratory Care,Compressor Nebulizer,5,5155.71,11.0,COD,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11553,CUST-1687,2026-04-30,Surgical & Critical Care,Pulse Generator Pacemaker,2,12572.2,2.2,Net Banking,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-11554,CUST-1054,2026-06-08,Orthopedic & Mobility,Walking Frame with Castors,4,41108.28,0.2,Credit Card,Returned,Ramesh Rao,WH-Kolkata (East),East
ORD-11555,CUST-1768,2026-07-10,Sterilization & Lab,Ultrasound Cleaner,4,38747.04,8.5,Net Banking,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-11556,CUST-1447,2026-05-18,Infusion & Vascular,Syringe Driver Pump,3,38134.38,2.5,Net Banking,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-11557,CUST-1192,2025-11-08,Surgical & Critical Care,Defibrillator & AED,1,39602.66,10.3,Debit Card,Processing,Sanjay Verma,WH-Gurugram (North),North
ORD-11558,CUST-1081,2026-01-06,Respiratory Care,Auto CPAP Machine,4,14205.03,7.2,Credit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-11559,CUST-1164,2026-05-31,Infusion & Vascular,Syringe Driver Pump,2,31497.13,12.2,Net Banking,Shipped,Priya Sharma,WH-Bengaluru (South),South
ORD-11560,CUST-1134,2026-06-28,Surgical & Critical Care,LED Surgical OT Light,1,24953.53,6.6,Credit Card,Cancelled,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11561,CUST-1535,2025-04-02,Surgical & Critical Care,Pulse Generator Pacemaker,1,40961.91,4.1,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-11562,CUST-1319,2025-12-11,Orthopedic & Mobility,TENS Physiotherapy Unit,2,22723.0,14.7,Debit Card,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-11563,CUST-1320,2026-06-30,Respiratory Care,Auto CPAP Machine,4,34805.98,6.7,UPI,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-11564,CUST-1270,2026-07-21,Surgical & Critical Care,Surgical Electrocautery Unit,4,26711.28,7.6,UPI,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-11565,CUST-1116,2025-05-11,Diabetes Care,Blood Glucose Meter Kit,3,31506.94,2.5,Credit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11566,CUST-1304,2026-04-08,Diagnostic & Monitoring,Vascular Doppler,2,31569.72,1.9,Debit Card,Cancelled,Priya Sharma,WH-Gurugram (North),North
ORD-11567,CUST-1044,2026-03-20,Surgical & Critical Care,Pulse Generator Pacemaker,2,4012.7,5.2,Net Banking,Shipped,Priya Sharma,WH-Kolkata (East),East
ORD-11568,CUST-1349,2026-02-05,Sterilization & Lab,Ultrasound Cleaner,5,9169.5,8.7,Net Banking,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-11569,CUST-1729,2026-02-19,Diagnostic & Monitoring,Capnograph Monitor,4,15833.27,8.1,UPI,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11570,CUST-1723,2026-01-06,Infusion & Vascular,Syringe Driver Pump,1,9913.03,5.3,COD,Cancelled,Ramesh Rao,WH-Bengaluru (South),South
ORD-11571,CUST-1465,2025-01-21,Respiratory Care,High-Flow Nasal Cannula System,2,35101.29,10.1,COD,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-11572,CUST-1119,2025-07-20,Infusion & Vascular,Central Venous Catheter Kit,5,20876.24,5.1,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-11573,CUST-1237,2026-01-09,Respiratory Care,BiPAP Machine,5,32985.7,13.6,Credit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-11574,CUST-1143,2026-07-03,Orthopedic & Mobility,Cervical Traction Unit,4,36452.58,5.3,Debit Card,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-11575,CUST-1973,2025-12-12,Respiratory Care,Incentive Spirometer,5,36145.02,4.6,Debit Card,Cancelled,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11576,CUST-1789,2025-04-06,Diagnostic & Monitoring,Vascular Doppler,5,41980.86,4.9,Debit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-11577,CUST-1215,2026-05-14,Surgical & Critical Care,Surgical Electrocautery Unit,3,32429.85,9.9,Debit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-11578,CUST-1227,2026-06-28,Diagnostic & Monitoring,Capnograph Monitor,1,34188.43,8.2,Credit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-11579,CUST-1979,2025-10-25,Home Healthcare,Digital Vein Finder,1,20850.91,14.7,Debit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11580,CUST-1351,2025-07-01,Home Healthcare,Digital Vein Finder,4,14092.41,2.5,COD,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-11581,CUST-1102,2025-10-21,Sterilization & Lab,Digital Centrifuge Machine,3,44782.81,4.9,Debit Card,Cancelled,Ramesh Rao,WH-Gurugram (North),North
ORD-11582,CUST-1807,2025-05-04,Infusion & Vascular,IV Cannula (18G-24G),4,19353.09,10.0,Credit Card,Returned,Anjali Nair,WH-Bhiwandi (West),West
ORD-11583,CUST-1402,2025-06-17,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,3,14704.16,9.5,UPI,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-11584,CUST-1511,2025-04-29,Sterilization & Lab,Digital Centrifuge Machine,3,12345.1,3.1,COD,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11585,CUST-1667,2026-05-19,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),2,29049.32,14.6,COD,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11586,CUST-1677,2026-02-27,Diagnostic & Monitoring,Vascular Doppler,3,33388.03,6.4,Credit Card,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-11587,CUST-1187,2025-08-12,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,34229.96,0.4,UPI,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-11588,CUST-1601,2026-02-07,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,5,14289.25,5.0,Credit Card,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-11589,CUST-1769,2024-12-02,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),3,19687.3,4.2,Debit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-11590,CUST-1332,2026-06-20,Surgical & Critical Care,Pulse Generator Pacemaker,2,10316.97,2.7,COD,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-11591,CUST-1789,2025-10-07,Respiratory Care,Suction Machine,3,8282.24,2.2,Net Banking,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-11592,CUST-1489,2026-02-17,Surgical & Critical Care,Anesthesia Workstation,4,4921.7,5.9,COD,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-11593,CUST-1477,2026-07-02,Diagnostic & Monitoring,Digital Otoscope,1,28444.98,11.1,UPI,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-11594,CUST-1481,2026-02-20,Diabetes Care,Lancet Device,4,25191.08,6.1,Credit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-11595,CUST-1997,2026-07-17,Respiratory Care,Incentive Spirometer,2,18384.18,6.3,Credit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-11596,CUST-1093,2025-12-06,Respiratory Care,High-Flow Nasal Cannula System,5,24246.45,7.8,Net Banking,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-11597,CUST-1940,2026-07-19,Respiratory Care,Auto CPAP Machine,2,29512.02,8.5,Debit Card,Shipped,Anjali Nair,WH-Kolkata (East),East
ORD-11598,CUST-1776,2025-11-14,Surgical & Critical Care,Pulse Generator Pacemaker,3,23551.04,6.0,Debit Card,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-11599,CUST-1038,2026-07-03,Infusion & Vascular,Syringe Driver Pump,5,22462.18,10.1,UPI,Shipped,Priya Sharma,WH-Bhiwandi (West),West
ORD-11600,CUST-1034,2026-06-19,Orthopedic & Mobility,TENS Physiotherapy Unit,1,28048.47,7.4,Net Banking,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-11601,CUST-1915,2026-03-14,Diabetes Care,Lancet Device,5,30867.0,1.5,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-11602,CUST-1110,2026-07-17,Diagnostic & Monitoring,Digital Spirometer,3,13959.48,10.7,Credit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-11603,CUST-1958,2026-06-16,Respiratory Care,Incentive Spirometer,5,40814.1,2.6,Credit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-11604,CUST-1678,2026-07-14,Respiratory Care,Portable Oxygen Concentrator (5L),4,18258.1,9.3,Credit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11605,CUST-1556,2025-09-14,Diagnostic & Monitoring,Digital Otoscope,3,23304.69,14.0,Debit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-11606,CUST-1618,2026-05-20,Respiratory Care,Incentive Spirometer,4,20521.78,6.7,Credit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11607,CUST-1715,2025-09-24,Sterilization & Lab,UV Sterilizer Box,3,12528.16,14.3,UPI,Shipped,Priya Sharma,WH-Bengaluru (South),South
ORD-11608,CUST-1540,2026-03-16,Infusion & Vascular,Syringe Driver Pump,1,18319.11,2.5,COD,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-11609,CUST-1178,2025-11-30,Infusion & Vascular,Dialysis Catheter,4,4867.92,3.1,COD,Cancelled,Ramesh Rao,WH-Gurugram (North),North
ORD-11610,CUST-1227,2026-07-22,Sterilization & Lab,Digital Centrifuge Machine,4,2773.64,3.3,UPI,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-11611,CUST-1418,2026-07-06,Sterilization & Lab,UV Sterilizer Box,1,44314.07,12.8,COD,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-11612,CUST-1915,2025-10-15,Sterilization & Lab,Digital Centrifuge Machine,2,30930.9,7.1,Credit Card,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-11613,CUST-1826,2026-01-10,Diagnostic & Monitoring,Multi-Para Patient Monitor,4,5822.43,4.2,UPI,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-11614,CUST-1876,2026-07-06,Surgical & Critical Care,Surgical Stapler,4,35326.68,1.9,UPI,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-11615,CUST-1192,2026-06-12,Diagnostic & Monitoring,Capnograph Monitor,4,4943.83,10.2,COD,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-11616,CUST-1302,2026-06-26,Orthopedic & Mobility,Air Mattress for Bedsores,3,26147.98,12.1,Credit Card,Cancelled,Sanjay Verma,WH-Bengaluru (South),South
ORD-11617,CUST-1009,2025-07-10,Surgical & Critical Care,LED Surgical OT Light,1,33176.14,9.4,Net Banking,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-11618,CUST-1156,2026-05-02,Infusion & Vascular,IV Cannula (18G-24G),1,23485.15,10.1,UPI,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-11619,CUST-1449,2026-06-18,Home Healthcare,Electric Heating Pad,3,44055.33,13.4,Net Banking,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11620,CUST-1812,2026-04-09,Sterilization & Lab,Ultrasound Cleaner,3,21317.97,9.6,Net Banking,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-11621,CUST-1477,2026-07-07,Home Healthcare,Digital Vein Finder,2,8587.76,1.1,COD,Processing,Priya Sharma,WH-Kolkata (East),East
ORD-11622,CUST-1257,2025-08-17,Orthopedic & Mobility,Cervical Traction Unit,4,23516.27,1.5,Net Banking,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-11623,CUST-1070,2026-07-09,Diagnostic & Monitoring,Pulse Oximeter,4,12732.23,2.9,Net Banking,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-11624,CUST-1378,2026-07-10,Respiratory Care,Mesh Nebulizer,4,14220.86,8.8,COD,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-11625,CUST-1132,2026-07-12,Diagnostic & Monitoring,Capnograph Monitor,1,27488.55,6.8,Net Banking,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-11626,CUST-1443,2025-05-12,Respiratory Care,Compressor Nebulizer,3,21923.19,7.4,Net Banking,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11627,CUST-1365,2024-12-01,Respiratory Care,High-Flow Nasal Cannula System,2,35977.92,7.9,COD,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-11628,CUST-1984,2025-11-10,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,2,3776.18,4.7,Net Banking,Cancelled,Priya Sharma,WH-Bhiwandi (West),West
ORD-11629,CUST-1902,2026-05-05,Diagnostic & Monitoring,Multi-Para Patient Monitor,5,25490.82,13.5,Debit Card,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-11630,CUST-1558,2026-06-19,Respiratory Care,Compressor Nebulizer,3,38771.52,3.8,COD,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-11631,CUST-1557,2025-03-17,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,4,19896.9,0.3,COD,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11632,CUST-1344,2026-06-10,Infusion & Vascular,Central Venous Catheter Kit,1,32760.52,10.8,Credit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-11633,CUST-1405,2026-06-20,Infusion & Vascular,Central Venous Catheter Kit,2,27070.84,5.3,Debit Card,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-11634,CUST-1192,2026-03-18,Surgical & Critical Care,Laryngoscope Set,2,34295.79,6.7,Net Banking,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-11635,CUST-1200,2026-05-05,Sterilization & Lab,UV Sterilizer Box,3,43886.58,0.2,COD,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11636,CUST-1457,2026-06-03,Diabetes Care,Lancet Device,5,41711.79,12.8,Debit Card,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-11637,CUST-1008,2025-11-22,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),2,17093.16,12.8,Debit Card,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11638,CUST-1547,2025-08-12,Surgical & Critical Care,Laryngoscope Set,3,34916.91,5.2,Credit Card,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-11639,CUST-1727,2025-11-24,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,2,9417.26,3.0,Net Banking,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-11640,CUST-1758,2026-03-20,Surgical & Critical Care,Surgical Stapler,2,14962.46,3.2,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11641,CUST-1206,2026-02-25,Infusion & Vascular,Volumetric Infusion Pump,2,25458.31,7.3,COD,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-11642,CUST-1170,2026-07-22,Surgical & Critical Care,Anesthesia Workstation,4,32776.9,6.2,Debit Card,Returned,Ramesh Rao,WH-Gurugram (North),North
ORD-11643,CUST-1850,2025-10-20,Home Healthcare,Peak Flow Meter,4,32516.72,7.9,UPI,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-11644,CUST-1868,2026-06-17,Respiratory Care,Compressor Nebulizer,1,41981.22,7.8,Debit Card,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-11645,CUST-1686,2026-04-13,Diagnostic & Monitoring,Pulse Oximeter,5,12225.93,0.6,COD,Shipped,Priya Sharma,WH-Bhiwandi (West),West
ORD-11646,CUST-1131,2025-11-04,Surgical & Critical Care,Electric Suction Apparatus,3,31571.23,1.1,Debit Card,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-11647,CUST-1999,2025-08-07,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,5,35266.74,1.4,Net Banking,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-11648,CUST-1024,2025-12-07,Infusion & Vascular,IV Cannula (18G-24G),1,8482.71,12.3,Debit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-11649,CUST-1774,2026-03-18,Orthopedic & Mobility,Cervical Traction Unit,1,13878.55,0.2,Net Banking,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-11650,CUST-1688,2026-02-15,Respiratory Care,Portable Oxygen Concentrator (5L),2,10235.28,10.4,Credit Card,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-11651,CUST-1609,2025-11-05,Infusion & Vascular,Volumetric Infusion Pump,2,6160.54,8.7,Credit Card,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11652,CUST-1873,2026-02-16,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),2,34105.81,4.0,UPI,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-11653,CUST-1306,2026-07-17,Respiratory Care,Compressor Nebulizer,1,36000.83,4.2,Credit Card,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-11654,CUST-1134,2025-06-14,Respiratory Care,Suction Machine,5,33625.28,4.7,COD,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-11655,CUST-1647,2026-07-22,Infusion & Vascular,Volumetric Infusion Pump,3,21939.38,13.7,Net Banking,Cancelled,Priya Sharma,WH-Gurugram (North),North
ORD-11656,CUST-1124,2026-05-07,Infusion & Vascular,Dialysis Catheter,1,18485.18,9.4,Credit Card,Cancelled,Sanjay Verma,WH-Bengaluru (South),South
ORD-11657,CUST-1857,2026-04-26,Home Healthcare,Peak Flow Meter,1,5759.26,1.1,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-11658,CUST-1562,2026-05-22,Infusion & Vascular,Central Venous Catheter Kit,5,41135.27,3.3,Debit Card,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-11659,CUST-1936,2025-09-10,Infusion & Vascular,Central Venous Catheter Kit,2,8735.61,2.6,COD,Processing,Sanjay Verma,WH-Gurugram (North),North
ORD-11660,CUST-1528,2025-10-17,Surgical & Critical Care,LED Surgical OT Light,2,43731.65,5.1,Credit Card,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-11661,CUST-1187,2025-01-29,Orthopedic & Mobility,Cervical Traction Unit,2,36585.85,1.5,Net Banking,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
